word,len
b a0 ɾ b aː0 x,6
b a0 ɾ b aː0 t,6
b a0 ɾ b a0 j,6
b a0 ɾ s ɛ0,5
b a0 ɾ s aː0 q,6
b a0 ɾ m i0,5
b a0 ɾ m a0,5
b a0 ɾ u0 l,5
b a0 ɾ u0,4
b a0 ɾ u0 b,5
b a0 ɾ u0 m,5
b a0 ɲ a0,4
b a0 ɲ a0 l,5
b a0 ɲ ɔː0,4
b a0 ɲ ɔː0 n,5
b a0 ɲ ɔː0 k,5
b a0 ɲ ɛː0,4
b a0 ɲ ɛː0 l,5
b a0 ɲ ɛː0 s,5
b a0 ɲ u0,4
b a0 ɲ u0 j,5
b a0 ɲ ɛ0,4
b a0 kː a0 n,5
b a0 kː a0 m,5
b a0 kː a0 l,5
b a0 kː a0,4
b a0 l a0 l,5
b a0 l a0,4
b a0 l a0 ɡ,5
b a0 l a0 m,5
b a0 l a0 n,5
b a0 l a0 j,5
b a0 l a0 b,5
b a0 l aː0 t,5
b a0 l aː0,4
b a0 l aː0 s,5
b a0 l aː0 n,5
b a0 l aː0 m,5
b a0 l ɛ0,4
b a0 w ɔː0,4
b a0 w ɔː0 n,5
b a0 w ɔ0 l,5
b a0 j i0,4
b a0 j i0 l,5
b a0 j i0 b,5
b a0 j i0 t,5
b a0 j ɛ0,4
b a0 j ɛ0 l,5
b a0 j ɛ0 ɾ,5
b a0 j k a0 t,6
b a0 j n a0,5
b a0 j n u0 k,6
b a0 j n i0,5
b a0 j a0 l,5
b a0 j a0 m,5
b a0 n t ɔː0 n,6
b a0 n t ɛ0,5
b a0 n t a0,5
b a0 n t a0 l,6
b a0 n t u0,5
b a0 n t u0 b,6
b a0 n t i0,5
b a0 n k u0,5
b a0 n k u0 b,6
b a0 n k ᵐb ə0 dʒ,7
b a0 n k a0,5
b a0 n k i0,5
b a0 n a0,4
b a0 n a0 m,5
b a0 n a0 x,5
b a0 n a0 ɡ,5
b a0 n a0 l,5
b a0 n a0 ɲ,5
b a0 n ɛ0,4
b a0 x aː0 t,5
b a0 x aː0 m,5
b a0 x aː0 j,5
b a0 x aː0 ɾ,5
b a0 x aː0 n,5
b a0 x a0 w,5
b a0 x a0 l,5
b a0 x a0 m,5
b a0 x a0 s,5
b a0 x a0,4
b a0 x a0 ɾ,5
b a0 x a0 ɲ,5
b a0 x a0 k,5
b a0 ᵐb a0,4
b a0 jː i0,4
b a0 ᵑɡ i0,4
b a0 ᵑɡ ɛː0 n,5
b a0 ᵑɡ ɛː0,4
b a0 s a0 b,5
b a0 s a0,4
b a0 s a0 ŋ,5
b a0 s a0 w,5
b a0 s a0 ɾ,5
b a0 s a0 m,5
b a0 lː ɛ0,4
b a0 lː a0,4
b a0 lː a0 j,5
b a0 k a0,4
b a0 k a0 ɾ,5
b a0 k a0 n,5
b a0 ɡ aː0 n,5
b a0 ɡ aː0 s,5
b a0 ɡ n ɛ0,5
b a0 ɡ n i0,5
b a0 ɡ n a0,5
b a0 nː ɛː0 x,5
b a0 t a0 l,5
b a0 t a0,4
b a0 t a0 j,5
b a0 t a0 x,5
b a0 t a0 m,5
b a0 m u0 l,5
b a0 m u0,4
b a0 m u0 ɡ,5
b a0 m u0 t,5
b a0 ᶮdʒ u0 l,5
b a0 ⁿd i0,4
b a0 ⁿd i0 ŋ,5
b a0 ⁿd i0 t,5
b iː0 b ə0 l,5
b iː0 ɾ a0 m,5
b iː0 ɾ u0 b,5
b iː0 ɾ u0,4
b iː0 ɾ u0 ɡ,5
b iː0 ɾ u0 m,5
b iː0 ɾ i0,4
b iː0 ɾ ə0 m,5
b uː0 ɾ u0,4
b uː0 ɾ u0 ɡ,5
b uː0 ɾ u0 b,5
b uː0 ɾ i0,4
b uː0 m i0,4
b uː0 m u0,4
b u0 l ɛː0 n,5
b u0 l u0,4
b u0 n t u0,5
b u0 n t u0 b,6
b u0 n t i0,5
b u0 n t a0,5
b u0 n ɛ0,4
b u0 n ɛ0 j,5
b u0 n ɛ0 kː,5
b u0 n u0 j,5
b u0 n u0,4
b u0 n u0 ɡ,5
b u0 n u0 b,5
b u0 n u0 m,5
b u0 ɡː a0,4
b u0 ɡː a0 l,5
b u0 m u0,4
b u0 m a0,4
b u0 m a0 j,5
b u0 kː i0,4
b u0 kː i0 b,5
b u0 kː i0 j,5
b u0 ɲ u0,4
b u0 ɲ u0 j,5
b u0 ɲ u0 ɡ,5
b u0 ɡ a0 l,5
b u0 t i0,4
b u0 t i0 ɡ,5
b u0 ⁿd u0,4
b u0 ⁿd u0 ɡ,5
b u0 ⁿd u0 b,5
b u0 ⁿd u0 w,5
b u0 ⁿd u0 l,5
b u0 dː i0,4
b u0 dː i0 ɡ,5
b u0 d ɛː0,4
b ɛ0 n ɛː0 n,5
b ɛ0 n ɛː0 ɾ,5
b ɛ0 n ɛ0,4
b ɛ0 n ɛ0 n t,6
b ɛ0 n a0,4
b ɛ0 nː ɔː0,4
b ɛ0 nː ɔː0 ɡ,5
b ɛ0 nː i0,4
b ɛ0 nː a0 l,5
b ɛ0 nː a0,4
b ɛ0 nː ɛː0 n,5
b ɛ0 nː ɛː0 l,5
b ɛ0 j k a0 t,6
b ɛ0 j aː0 t,5
b ɛ0 j ɛ0,4
b ɛ0 u0 ɡ,4
b ɛ0 u0,3
b ɛ0 u0 j,4
b ɛ0 u0 t,4
b ɛ0 kː ɔː0 n,5
b ɛ0 kː ɔː0 ɾ,5
b ɛ0 kː ɔː0 l,5
b ɛ0 kː ɔː0,4
b ɛ0 dː ɛː0,4
b ɛ0 dː i0,4
b ɛ0 ɾ u0 m,5
b ɛ0 ɾ u0 b,5
b ɛ0 ɾ u0,4
b ɛ0 ɾ u0 ɡ,5
b ɛ0 ɾ a0,4
b ɛ0 ɾ a0 l,5
b ɛ0 ɾ a0 m,5
b ɛ0 ɾ a0 x,5
b ɛ0 ɾ ⁿd ɛ0,5
b ɛ0 ɾ ⁿd ɛː0 l,6
b ɛ0 ɾ ɛ0 t,5
b ɛ0 ɾ ɛ0,4
b ɛ0 ɾ ɛ0 ɡ,5
b ɛ0 ɾ ɛ0 ɲ,5
b ɛ0 ɾ ɛ0 s,5
b ɛ0 ɾ ɛ0 m,5
b ɛ0 l ɛ0,4
b ɛ0 tː ɛ0,4
b ɛ0 lː ɛ0,4
b e0 ɾ a0 b,5
b e0 ɾ a0 l,5
b e0 ɾ a0 m,5
b e0 ɾ ə0 b,5
b e0 ɾ e0 b,5
b e0 ɾ e0,4
b e0 s u0,4
b e0 s u0 b,5
b e0 s i0,4
b e0 dʒː e0 n,5
b e0 ɡ a0 l,5
b e0 ɡ l u0,5
b e0 ɡ l u0 l,6
b e0 ɡ l ɛ0,5
b e0 ɡ l ɛ0 b,6
b e0 ɡ l ɛː0,5
b e0 ɡ l ɛː0 n,6
b e0 ɡ l ɔː0,5
b e0 ɡ ɛ0,4
b e0 n ɛ0,4
b e0 t e0,4
b ə0 ɡː ɔː0 n,5
b ə0 ɡː ɛ0,4
b ə0 ɡː ɛː0 l,5
b ə0 ɡː ɛː0,4
b ə0 ɡː a0,4
b ə0 ɡː a0 l,5
b ə0 ɡː u0,4
b ə0 ɡː u0 l,5
b ə0 ɡː u0 ɡ,5
b ə0 ɡː b ə0 ɡː,6
b ə0 ɡː ə0,4
b ə0 ɡː ə0 l,5
b ə0 ɡː e0,4
b ə0 tʃː ə0 ɡ,5
b ə0 t i0,4
b ə0 t u0,4
b ə0 t u0 n,5
b ə0 t u0 b,5
b ə0 t u0 m,5
b ə0 t a0 m,5
b ə0 ɾ ɛ0,4
b ə0 ɾ ɛː0 k,5
b ə0 ɾ ɛː0,4
b ə0 ɾ ɡ ə0 l,6
b ə0 ɾ e0 t,5
b ə0 m ə0 s,5
b ə0 m ə0 x,5
b ə0 ɲ i0,4
b ə0 tʃ ə0 ɡ,5
b i0 t i0,4
b i0 t i0 m,5
b i0 t i0 b,5
b i0 ⁿd ɔː0 n,5
b i0 ⁿd ɔː0,4
b i0 ⁿd ɛ0,4
b i0 ⁿd u0,4
b i0 ⁿd u0 m,5
b i0 ⁿd u0 l,5
b i0 ⁿd l ɛː0 n,6
b i0 ⁿd a0 l,5
b i0 ⁿd ɛː0 f,5
b i0 ⁿd ɛː0 s,5
b i0 ⁿd ɛː0,4
b i0 ⁿd k a0 t,6
b i0 ⁿd e0,4
b i0 ⁿd i0,4
b i0 ⁿd i0 l,5
b i0 ⁿd i0 ɡ,5
b i0 ⁿd aː0 n,5
b i0 ⁿd aː0 t,5
b i0 ɾ a0 l,5
b i0 ɾ a0 m,5
b i0 ɾ ə0 l,5
b i0 ɾ ə0 m,5
b i0 s u0 b,5
b i0 s u0 l,5
b i0 s u0,4
b i0 s aː0 l,5
b i0 s aː0 t,5
b i0 s aː0 b,5
b i0 s i0 p t,6
b i0 s i0 n,5
b i0 s i0,4
b i0 s i0 k,5
b i0 dː iː0 w,5
b i0 dː i0 w,5
b i0 d i0 w,5
b i0 d i0 t,5
b i0 l a0 j,5
b i0 l a0,4
b i0 l ɛ0,4
b i0 ɛ0 n,4
b i0 tː i0,4
b i0 nː i0,4
b i0 m a0,4
b i0 m a0 l,5
b i0 m u0,4
b i0 m u0 b,5
b i0 dʒː aː0 n,5
b o0 ɔ0 m,4
b o0 ɔ0 t,4
b n i0 a0 k,5
b n i0 a0 ᵑɡ,5
b n i0 a0 w,5
ɡ a0 nː aː0 w,5
ɡ a0 ɾ a0 x,5
ɡ a0 ɾ a0,4
ɡ a0 ɾ a0 m,5
ɡ a0 ɾ a0 l,5
ɡ a0 ɾ a0 b,5
ɡ a0 ɾ a0 f,5
ɡ a0 ɾ a0 ɡ,5
ɡ a0 ɾ a0 ɡ n,6
ɡ a0 ɾ a0 w,5
ɡ a0 ɾ a0 ŋ,5
ɡ a0 ɾ m i0,5
ɡ a0 ɾ m a0,5
ɡ a0 ɾ u0 l,5
ɡ a0 ɾ u0,4
ɡ a0 ɾ u0 b,5
ɡ a0 ɾ u0 m,5
ɡ a0 j ⁿd ɛ0,5
ɡ a0 j ⁿd e0,5
ɡ a0 j i0,4
ɡ a0 j i0 l,5
ɡ a0 j i0 b,5
ɡ a0 j i0 t,5
ɡ a0 j ɛ0,4
ɡ a0 j ɛ0 l,5
ɡ a0 j ɛ0 ɾ,5
ɡ a0 l a0 l,5
ɡ a0 l a0,4
ɡ a0 l a0 ɡ,5
ɡ a0 l a0 m,5
ɡ a0 l a0 n,5
ɡ a0 l a0 j,5
ɡ a0 l a0 b,5
ɡ a0 l s ɛ0 n,6
ɡ a0 l e0,4
ɡ a0 w a0,4
ɡ a0 w a0 m,5
ɡ a0 w a0 l,5
ɡ a0 w a0 t,5
ɡ a0 w a0 ɾ,5
ɡ a0 w a0 j,5
ɡ a0 n aː0,4
ɡ a0 n aː0 n,5
ɡ a0 n aː0 ɾ,5
ɡ a0 n aː0 w,5
ɡ a0 n aː0 m,5
ɡ a0 n a0,4
ɡ a0 n a0 m,5
ɡ a0 n a0 x,5
ɡ a0 n a0 ɡ,5
ɡ a0 n a0 l,5
ɡ a0 n a0 ɲ,5
ɡ a0 n ɛ0,4
ɡ a0 n tʃ u0,5
ɡ a0 n tʃ u0 ɡ,6
ɡ a0 n tʃ aː0 n,6
ɡ a0 n tʃ ɔː0 m,6
ɡ a0 n tʃ ɔː0 n,6
ɡ a0 n tʃ a0 x,6
ɡ a0 n tʃ ɛ0,5
ɡ a0 ɲ ɛ0,4
ɡ a0 ᵐb i0,4
ɡ a0 ᵑɡ i0,4
ɡ a0 m u0 l,5
ɡ a0 m u0,4
ɡ a0 m u0 ɡ,5
ɡ a0 m u0 t,5
ɡ o0 ɔ0 ɾ,4
ɡ o0 ɔ0 b,4
ɡ o0 ɔ0 m,4
ɡ ə0 n a0,4
ɡ ə0 n a0 l,5
ɡ ə0 n a0 m,5
ɡ ə0 n ə0,4
ɡ ə0 n ə0 l,5
ɡ ə0 n ɔː0 n,5
ɡ ə0 n ɔː0,4
ɡ ə0 n u0 l,5
ɡ ə0 n u0,4
ɡ ə0 n ɛː0,4
ɡ ə0 n ɛː0 s,5
ɡ ə0 n ɛː0 l,5
ɡ ə0 s t u0,5
ɡ ə0 s t u0 j,6
ɡ ə0 s t ɔː0,5
ɡ ə0 s ə0 m,5
ɡ ə0 ɾ ə0 m,5
ɡ ə0 ɾ ə0 l,5
ɡ ə0 ɾ ə0,4
ɡ ə0 ɾ ə0 ɡ,5
ɡ ə0 ɾ ə0 ɲ,5
ɡ ə0 m ɔː0 n,5
ɡ ə0 m u0 l,5
ɡ ə0 m u0,4
ɡ ə0 m ɛː0,4
ɡ ə0 m ɛ0,4
ɡ ə0 m a0 m,5
ɡ ə0 m a0 l,5
ɡ ə0 m l ɔː0,5
ɡ ə0 m l ɛː0 n,6
ɡ ə0 m ɡ ə0 m,6
ɡ ə0 dː a0,4
ɡ ə0 dː ə0,4
ɡ ə0 l ə0 ɡ,5
ɡ ə0 l ə0 b,5
ɡ ə0 l ə0 m,5
ɡ ə0 t a0 m,5
ɡ ə0 t ə0 m,5
ɡ i0 n aː0,4
ɡ i0 n aː0 w,5
ɡ i0 n aː0 ɾ,5
ɡ i0 n a0 x,5
ɡ i0 n a0 ɲ,5
ɡ i0 n a0 ɾ,5
ɡ i0 n e0,4
ɡ i0 s ɔː0 n,5
ɡ i0 s ɛː0,4
ɡ i0 s ɛː0 ɾ,5
ɡ i0 s ɛ0,4
ɡ i0 s u0 b,5
ɡ i0 s u0 l,5
ɡ i0 s u0,4
ɡ i0 s ɡ i0 s,6
ɡ i0 s aː0 l,5
ɡ i0 s aː0 t,5
ɡ i0 s aː0 b,5
ɡ i0 s iː0 n,5
ɡ i0 s a0 l,5
ɡ i0 s l aː0 m,6
ɡ i0 s l ɛː0 n,6
ɡ i0 nː aː0 w,5
ɡ i0 ⁿd i0,4
ɡ i0 ⁿd i0 l,5
ɡ i0 ⁿd i0 ɡ,5
ɡ i0 ⁿd ɛː0 f,5
ɡ i0 ⁿd ɛː0 s,5
ɡ i0 ⁿd ɛː0,4
ɡ i0 ɲ a0 l,5
ɡ i0 ɲ ɛ0,4
ɡ i0 lː i0,4
ɡ u0 dː i0,4
ɡ u0 dː i0 ɡ,5
ɡ u0 dː aː0 j,5
ɡ u0 dː ɛː0,4
ɡ u0 dː ɛː0 k,5
ɡ u0 dː a0 l,5
ɡ u0 dː a0,4
ɡ u0 ᵐb a0,4
ɡ u0 ᵐb a0 ɡ,5
ɡ u0 ᵐb a0 l,5
ɡ u0 ᵐb ə0,4
ɡ u0 ᵐb aː0 l,5
ɡ u0 a0,3
ɡ u0 n ɛ0,4
ɡ u0 n ɛ0 j,5
ɡ u0 n ɛ0 kː,5
ɡ u0 i0,3
ɡ u0 i0 sː,4
ɡ u0 ɛ0 l,4
ɡ u0 ᵑɡ ɛ0,4
ɡ u0 e0 l,4
ɡ u0 ɾ u0,4
ɡ u0 ɾ u0 s,5
ɡ u0 ɾ u0 ɡ,5
ɡ u0 ɾ u0 l,5
ɡ u0 ɾ u0 b,5
ɡ u0 ɾ u0 m,5
ɡ e0 ɛ0 dʒ,4
ɡ e0 ɛ0 w,4
ɡ e0 ɛ0 ɾ,4
ɡ e0 nː ɛ0,4
ɡ e0 nː ɛː0,4
ɡ e0 nː ɛː0 l,5
ɡ e0 nː e0,4
ɡ e0 nː a0 l,5
ɡ e0 nː l ɛː0 n,6
ɡ e0 nː aː0 t,5
ɡ e0 mː i0 ɲ,5
ɡ e0 w e0 l,5
ɡ e0 w e0 n,5
ɡ e0 n t a0 m,6
ɡ e0 n t ɛ0,5
ɡ e0 tː u0,4
ɡ e0 t ə0 n,5
ɡ ɔː0 ɡ u0,4
ɡ ɔː0 ɡ ɛː0,4
ɡ ɔː0 ɡ l ɛ0,5
ɡ ɔː0 ɡ l ɛː0 n,6
ɡ ɔː0 ɡ a0,4
ɡ ɔː0 ɡ a0 l,5
ɡ ɔː0 ɡ ɔː0 n,5
ɡ ɔː0 ɡ ɔː0,4
ɡ ɛ0 n ɛː0 n,5
ɡ ɛ0 n ɛː0 ɾ,5
ɡ ɛ0 n t a0 l,6
ɡ ɛ0 n t i0,5
ɡ ɛ0 n ɾ ɛ0,5
ɡ ɛ0 n a0,4
ɡ ɛ0 ɾ ɛ0 t,5
ɡ ɛ0 ɾ ɛ0,4
ɡ ɛ0 ɾ ɛ0 ɡ,5
ɡ ɛ0 ɾ ɛ0 ɲ,5
ɡ ɛ0 ɾ ɛ0 s,5
ɡ ɛ0 ɾ ɛ0 m,5
ɡ ɛ0 ɾ t ɛ0,5
ɡ ɛ0 nː w aː0 lː,6
ɡ ɛ0 nː ɛ0,4
ɡ ɛ0 ɲ ɔ0,4
ɡ ɛ0 u0 n,4
ɡ ɔ0 ɾ ɛː0 l,5
ɡ ɔ0 ɾ ɛː0,4
ɡ ɔ0 ɾ ɛ0,4
ɡ ɔ0 ɾ ɔ0 m,5
ɡ ɔ0 ɾ ɔ0 p,5
ɡ ɔ0 ɾ ɔ0 b,5
ɡ ɔ0 ɾ ɔ0 x,5
ɡ ɔ0 ɾ ɔ0,4
ɡ ɔ0 ɾ ɔ0 ɡ,5
ɡ ɔ0 ɾ ɔː0 m,5
ɡ ɔ0 ɾ ɔː0 n,5
ɡ ɔ0 n ɛ0,4
ɡ ɔ0 l ɔ0 f,5
ɡ ɔ0 l ɔ0,4
ɡ ɔ0 l ɔ0 b,5
ɡ ɔ0 l ɔ0 s,5
ɡ ɔ0 x u0 m,5
ɡ ɔ0 x u0 b,5
ɡ ɔ0 x u0,4
ɡ ɔ0 x u0 l,5
ɡ ɔ0 x u0 ɡ,5
ɡ ɔ0 x i0,4
ɡ ɔ0 x i0 n,5
ɡ iː0 ɾ u0 b,5
ɡ iː0 ɾ u0,4
ɡ iː0 ɾ u0 ɡ,5
ɡ iː0 ɾ u0 m,5
ɡ iː0 ɾ i0,4
ɡ aː0 dː aː0 j,5
ɡ aː0 dː u0 ɡ,5
ɡ aː0 dː u0,4
ɡ aː0 dː u0 j,5
ɡ aː0 dː u0 l,5
ɡ aː0 dː ɔː0 m,5
ɡ aː0 dː ɔː0,4
ɡ aː0 l u0,4
ɡ aː0 l u0 ɡ,5
ɡ aː0 l u0 m,5
ɡ aː0 l u0 l,5
ɡ aː0 l i0 s,5
ɡ aː0 l i0 f,5
ɡ aː0 l i0 k,5
ɡ aː0 l i0,4
ɡ aː0 j i0,4
ɡ aː0 j i0 ɾ,5
ɡ aː0 j a0 m,5
ɡ aː0 j a0,4
ɡ aː0 j a0 j,5
ɡ aː0 j a0 l,5
ɡ aː0 ɲ u0,4
ɡ aː0 ɲ ɔː0,4
ɡ aː0 n tʃ a0 x,6
ɡ aː0 n t ɛ0,5
ɡ aː0 n t u0,5
ɡ aː0 n t a0 l,6
ɡ aː0 n t a0,5
ɡ aː0 n a0 l,5
ɡ aː0 n a0,4
ɡ aː0 n a0 m,5
ɡ aː0 nː aː0 j,5
ɡ aː0 nː aː0 ɾ,5
ɡ aː0 nː aː0 w,5
ɡ aː0 tʃː ɛ0,4
ɡ aː0 tː a0 n,5
ɡ aː0 tː a0 l,5
ɡ aː0 tː u0,4
ɡ aː0 tː u0 b,5
ɡ aː0 tː i0,4
ɡ aː0 ɾ a0,4
ɡ aː0 ɾ a0 j,5
ɡ aː0 ɾ a0 l,5
ɡ aː0 ɾ a0 m,5
ɡ aː0 ɾ aː0 m,5
ɡ aː0 ɾ aː0 j,5
ɡ aː0 ɾ aː0 s,5
ɡ aː0 w ɛ0,4
ɡ aː0 w a0 l,5
ɡ aː0 w a0 m,5
ɡ aː0 w a0,4
ɡ aː0 w u0 l,5
ɡ aː0 w u0,4
ɡ aː0 w u0 ɡ,5
ɡ aː0 w l u0,5
ɡ aː0 w l ɛː0 n,6
ɡ aː0 w l ɔː0,5
ɡ aː0 ᵐb i0,4
ɡ aː0 ᵑɡ ɔː0 n,5
ɡ aː0 ᵑɡ ɔː0 ɾ,5
ɡ aː0 ᵑɡ ɔː0,4
ɡ aː0 mː u0,4
ɡ aː0 ᶮdʒ a0 ɾ,5
ɡ aː0 wː u0,4
ɡ aː0 kː a0 l,5
ɡ aː0 kː a0,4
ɡ aː0 kː a0 m,5
ɡ n ɔ0 u0,4
ɡ n ɔ0 u0 j,5
ɡ n ɛ0 u0,4
ɡ n ɛ0 u0 w,5
ɡ n ɛ0 u0 p,5
ɡ ɛː0 s t u0,5
ɡ ɛː0 s u0,4
ɡ ɛː0 s u0 l,5
j e0 ɛ0 n,4
j e0 ɛ0 ɡ,4
j e0 ɛ0 s,4
j e0 ɛ0 x,4
j e0 ɛ0 m,4
j e0 ɛ0 w,4
j e0 ɡ l u0,5
j e0 ɡ l u0 l,6
j e0 ɡ l ɛ0,5
j e0 ɡ l ɛ0 b,6
j e0 ɡ l ɛː0,5
j e0 ɡ l ɛː0 n,6
j e0 ɡ l ɔː0,5
j e0 ɡ a0 l,5
j e0 ɡ ɛː0,4
j e0 ɡ u0,4
j e0 ɾ ɛ0,4
j e0 ɾ ɛ0 j,5
j e0 ɾ ɛː0 m,5
j e0 ɾ ɛː0,4
j e0 ɾ e0 b,5
j e0 ɾ e0,4
j e0 ᵑɡ u0,4
j e0 j u0,4
j e0 j u0 ɡ,5
j e0 j u0 m,5
j e0 w e0 l,5
j e0 w e0 n,5
j e0 n ɛ0,4
j ɔː0 j u0,4
j ɔː0 j ɛː0,4
j ɔː0 j a0,4
j ɔː0 j a0 l,5
j ɔː0 j ɔː0,4
j ɔː0 n u0,4
j ɔː0 n u0 l,5
j ɔː0 n u0 b,5
j ɔː0 n i0,4
j ɔː0 n a0,4
j ɔː0 n a0 m,5
j ɔː0 n a0 l,5
j ɔː0 n ɛ0,4
j ɔː0 ɾ j ɔː0 ɾ,6
j ɔː0 b u0,4
j a0 w u0 t,5
j a0 w u0,4
j a0 w u0 l,5
j a0 w a0,4
j a0 w a0 m,5
j a0 w a0 l,5
j a0 w a0 t,5
j a0 w a0 ɾ,5
j a0 w a0 j,5
j a0 ɾ a0 x,5
j a0 ɾ a0,4
j a0 ɾ a0 m,5
j a0 ɾ a0 l,5
j a0 ɾ a0 b,5
j a0 ɾ a0 f,5
j a0 ɾ a0 ɡ,5
j a0 ɾ a0 ɡ n,6
j a0 ɾ a0 w,5
j a0 ɾ a0 ŋ,5
j a0 ɾ u0 l,5
j a0 ɾ u0,4
j a0 ɾ u0 b,5
j a0 ɾ u0 m,5
j a0 ɾ ɛ0,4
j a0 ɾ ɛ0 b,5
j a0 ɾ ɛ0 j,5
j a0 ɾ ɛ0 ɲ,5
j a0 ɾ ɛ0 m,5
j a0 ɾ ɔː0 n,5
j a0 ɾ ɔː0,4
j a0 lː a0,4
j a0 lː a0 j,5
j a0 m ɔː0 n,5
j a0 m ɔː0,4
j a0 m ɔː0 m,5
j a0 m a0 j,5
j a0 m a0,4
j a0 m a0 l,5
j a0 m a0 m,5
j a0 m a0 n,5
j a0 m a0 ɡ,5
j a0 m a0 b,5
j a0 m a0 t,5
j a0 m a0 w,5
j a0 j ɔː0 n,5
j a0 j ɔː0,4
j a0 j ɔː0 m,5
j a0 j ɛ0,4
j a0 j ɛ0 l,5
j a0 j ɛ0 ɾ,5
j a0 l n a0,5
j a0 l ɛ0,4
j a0 l w aː0 n,6
j a0 b a0 x,5
j a0 b a0 ɾ,5
j a0 b a0 b,5
j a0 b a0 l,5
j a0 b a0 m,5
j a0 b a0,4
j a0 b a0 t,5
j a0 n u0,4
j a0 n u0 j,5
j a0 n u0 l,5
j a0 n u0 b,5
j a0 n i0,4
j a0 ᵑɡ i0,4
j a0 ᵑɡ ɛː0 n,5
j a0 ᵑɡ ɛː0,4
j a0 x i0,4
j a0 x i0 n,5
j a0 x a0 w,5
j a0 x a0 l,5
j a0 x a0 m,5
j a0 x a0 s,5
j a0 x a0,4
j a0 x a0 ɾ,5
j a0 x a0 ɲ,5
j a0 x a0 k,5
j a0 tː i0,4
j a0 f a0 j,5
j a0 f a0 ɲ,5
j a0 f a0 ɾ,5
j a0 f a0 l,5
j a0 k a0,4
j a0 k a0 ɾ,5
j a0 k a0 n,5
j a0 k ɔ0,4
j a0 ɡ j a0 ɡ,6
j ɛ0 n ɛː0 n,5
j ɛ0 n ɛː0 ɾ,5
j ɛ0 n u0,4
j ɛ0 n u0 j,5
j ɛ0 n u0 b,5
j ɛ0 n ɛ0,4
j ɛ0 n ɛ0 n t,6
j ɛ0 b a0 l,5
j ɛ0 b a0 ɾ,5
j ɛ0 b ɔː0,4
j ɛ0 b l ɛ0,5
j ɛ0 b l a0,5
j ɛ0 b u0,4
j ɛ0 lː ɔː0,4
j ɛ0 lː ɔː0 k,5
j ɛ0 lː ɛː0 f,5
j ɛ0 lː ɛː0,4
j ɛ0 m u0 l,5
j ɛ0 m ɔː0 n,5
j ɛ0 m ɔː0 k,5
j ɛ0 m ɔː0,4
j ɛ0 ⁿd ɔː0,4
j ɛ0 ⁿd u0,4
j ɛ0 ⁿd ɔ0,4
j ɛ0 u0 p,4
j ɛ0 j ɔː0,4
j ɛ0 j ɔː0 n,5
j ɛ0 wː u0,4
j ɛ0 wː i0,4
j ɛ0 ɡː ɛ0,4
j ɛ0 t u0,4
j ɛ0 t u0 l,5
j ɛ0 t a0 m,5
j ɛ0 t a0 l,5
j ɛ0 nː i0,4
j ɛ0 nː ɛː0 n,5
j ɛ0 nː ɛː0 l,5
j ɛ0 l w aː0 n,6
j ɛ0 l w a0 n s,7
j ɛ0 ᵑɡ u0,4
j ɛ0 dː ɛ0,4
j ɛ0 ɡ s i0,5
j ɛ0 ɾ ɛ0 t,5
j ɛ0 ɾ ɛ0,4
j ɛ0 ɾ ɛ0 ɡ,5
j ɛ0 ɾ ɛ0 ɲ,5
j ɛ0 ɾ ɛ0 s,5
j ɛ0 ɾ ɛ0 m,5
j o0 nː i0,4
j o0 nː ɛː0,4
j o0 nː ɛ0 n t,6
j o0 bː u0,4
j o0 bː u0 l,5
j o0 bː ɛ0,4
j o0 bː ɔː0,4
j o0 n e0 n t,6
j aː0 k aː0 ɾ,5
j aː0 k a0,4
j aː0 lː a0 j,5
j aː0 lː a0 l,5
j aː0 lː a0 m,5
j aː0 lː a0,4
j aː0 lː aː0,4
j aː0 lː aː0 m,5
j aː0 lː aː0 j,5
j aː0 lː aː0 k,5
j aː0 t u0,4
j aː0 t u0 b,5
j aː0 t u0 ɡ,5
j aː0 t a0,4
j aː0 t a0 l,5
j aː0 t a0 m,5
j aː0 t ɔː0,4
j aː0 q u0,4
j aː0 q u0 m,5
j aː0 q k a0 t,6
j aː0 q ɛ0,4
j aː0 q ɔː0,4
j aː0 q ɔː0 n,5
j aː0 j a0 m,5
j aː0 j a0,4
j aː0 j a0 j,5
j aː0 j a0 l,5
j aː0 j u0,4
j aː0 j u0 m,5
j aː0 j u0 l,5
j aː0 ɡː u0 l,5
j aː0 ɡː u0,4
j aː0 ɡː u0 ɡ,5
j aː0 ɡː ɛː0,4
j aː0 ɡː ɔː0,4
j aː0 ɡː ɔː0 k,5
j aː0 ɡː ɔː0 n,5
j aː0 ɾ i0,4
j aː0 ɾ i0 x,5
j aː0 pː u0,4
j aː0 pː u0 l,5
j aː0 pː u0 m,5
j aː0 ɡ a0,4
j aː0 s a0,4
j aː0 f u0 s,5
j aː0 x a0 l,5
j aː0 x a0 m,5
j aː0 x a0,4
j aː0 qː u0,4
j ə0 ɾ ə0 m,5
j ə0 ɾ ə0 l,5
j ə0 ɾ ə0,4
j ə0 ɾ ə0 ɡ,5
j ə0 ɾ ə0 ɲ,5
j ə0 ᵑɡ u0,4
j ə0 ᵑɡ u0 ɡ,5
j ə0 ᵑɡ a0 l,5
j ə0 f i0,4
j ə0 f i0 n,5
j ə0 f u0,4
j ə0 ɡ j ə0 ɡ,6
