word,len
o0 n tʃ uː0 r,5
o0 n tʃ u0,4
o0 bː a0,3
o0 mː e0,3
o0 ɭː e0,3
o0 ɭː eː0,3
o0 ɭː eː0 d̪,4
o0 ʈː u0,3
o0 ʈː uː0,3
o0 ɭ a0,3
o0 ɳ ʈ i0,4
o0 ɳ ʈ a0,4
o0 ɳ a0,3
o0 d̪ː e0,3
o0 d̪ː u0,3
o0 d̪ː a0,3
o0 t̪ː i0,3
o0 t̪ː u0,3
o0 l e0,3
o0 pː i0,3
o0 pː a0,3
o0 d̪ e0,3
o0 j d̪ u0,4
o0 j d̪ a0,4
o0 lː e0,3
o0 s i0,3
o0 h oː0,3
o0 b ɭ u0,4
o0 b ɭ eː0,4
o0 b r a0,4
o0 b r u0,4
o0 b n eː0,4
o0 ɖː i0,3
h eː0 ɭ i0,4
h eː0 ɭ i0 d̪,5
h eː0 ɭ u0,4
h eː0 ɭ t̪ aː0,5
h eː0 ɭ t̪ a0,5
h eː0 ɭ t̪ e0,5
h eː0 ɭ t̪ u0,5
h eː0 ɭ a0,4
h eː0 ɭ d̪ e0,5
h eː0 ɭ d̪ a0,5
h eː0 ɭ d̪ j a0,6
h eː0 ɭ oː0,4
h eː0 ɭ r i0,5
h eː0 ɭ r iː0,5
h eː0 ɭ e0,4
h eː0 ɭ o0,4
h eː0 ɭ iː0,4
h eː0 ɭ aː0,4
h eː0 ɡ oː0,4
h eː0 ɡ uː0,4
h eː0 ɡ eː0,4
h eː0 ɡ o0,4
h eː0 m aː0,4
h eː0 m a0,4
h eː0 r i0,4
h aː0 k i0,4
h aː0 k i0 n ɡ,6
h aː0 k u0,4
h aː0 k oː0,4
h aː0 k t̪ aː0,5
h aː0 ɡ eː0,4
h aː0 ɡ eː0 ʃ,5
h aː0 ɡ u0,4
h aː0 ɡ a0,4
h aː0 ɡ a0 s ʈ,6
h aː0 ɡ a0 r,5
h aː0 ɡ a0 r s,6
h aː0 ɖ u0,4
h aː0 ɖ u0 d̪,5
h aː0 ɖ u0 k,5
h aː0 ɖ i0,4
h aː0 ɖ i0 ɡ,5
h aː0 ɖ a0,4
h aː0 ɖ a0 d̪ d̪,6
h aː0 ɖ a0 r,5
h aː0 ɖ a0 r ɖ,6
h aː0 ɖ a0 r n,6
h aː0 ɖ uː0,4
h aː0 ɖ eː0,4
h aː0 ɖ j a0,5
h aː0 l u0,4
h aː0 l i0,4
h aː0 l i0 ʃ,5
h aː0 l i0 s,5
h aː0 l i0 ɡ,5
h aː0 l a0,4
h aː0 l a0 n,5
h aː0 l a0 r,5
h aː0 l uː0,4
h aː0 d̪ i0,4
h aː0 d̪ u0,4
h aː0 r i0,4
h aː0 r i0 s,5
h aː0 r i0 ɡ,5
h aː0 r i0 n,5
h aː0 r a0,4
h aː0 r a0 n,5
h aː0 r a0 r,5
h aː0 r uː0,4
h aː0 r uː0 n,5
h aː0 r ɖː i0 s k,7
h aː0 r e0,4
h aː0 r e0 n s,6
h aː0 r e0 n dʒ,6
h aː0 r l i0,5
h aː0 r l i0 k s,7
h aː0 r l e0 ʈ,6
h aː0 r l a0 r,6
h aː0 r ʈ i0,5
h aː0 r ʈ uː0 n,6
h aː0 r ʈ a0 r,6
h aː0 r ʈ a0 r s,7
h aː0 r ʈ u0,5
h aː0 ɭ u0,4
h aː0 ɭ e0,4
h aː0 s j a0,5
h aː0 s ʈ i0 k,6
h aː0 s ʈ e0 l,6
h aː0 s ʈ a0 r,6
h aː0 s ʈ a0 r s,7
h aː0 s i0,4
h aː0 s i0 p,5
h aː0 s i0 k,5
h aː0 s i0 ɖ,5
h aː0 s i0 n,5
h aː0 s i0 s ʈ,6
h aː0 s u0,4
h aː0 s a0,4
h aː0 s a0 n,5
h aː0 ʋ u0,4
h aː0 ʋ a0,4
h aː0 ʋ a0 t̪,5
h aː0 n i0,4
h aː0 n i0 k,5
h aː0 n ɡ r e0 s,7
h aː0 n ɡ l a0,6
h aː0 n ɡ l aː0,6
h aː0 n ɡ e0,5
h aː0 n ɡ a0,5
h aː0 n ɡ eː0,5
h aː0 n ɡ ʋ eː0 dʒ,7
h aː0 dʒ a0,4
h aː0 dʒ a0 r,5
h aː0 j d̪ a0,5
h aː0 j d̪ e0,5
h aː0 j d̪ u0,5
h aː0 j k e0,5
h aː0 j k a0 ɳ ɖ,7
h aː0 j k a0,5
h aː0 j k oː0,5
h o0 t̪ː u0,4
h o0 t̪ː a0,4
h o0 t̪ː i0,4
h o0 t̪ː uː0,4
h o0 ʈː e0,4
h o0 ʈː i0,4
h o0 r a0,4
h o0 r e0,4
h o0 r e0 ɳ ʈ dʒʱ,7
h o0 ɳ e0,4
h o0 ɳ ɖ u0,5
h o0 ɳ ɖ i0,5
h o0 ɳ ɖ a0,5
h o0 ɳ ɖ e0,5
h o0 ɭ e0,4
h o0 kː u0,4
h o0 kː a0,4
h o0 s aː0,4
h o0 ɡ e0,4
h o0 d̪ː u0,4
h o0 d̪ː a0,4
h o0 l a0,4
h o0 nː a0,4
h o0 nː u0,4
h o0 n tʃ a0,5
h o0 n tʃ uː0 r,6
h o0 n tʃ u0,5
h o0 n d̪ eː0,5
h o0 n d̪ uː0,5
h o0 n d̪ a0,5
h o0 n d̪ e0,5
h o0 n d̪ e0 r ɖ,7
h o0 n d̪ u0,5
h o0 n d̪ oː0,5
h o0 n d̪ r e0,6
h o0 n d̪ i0,5
h o0 n d̪ o0 n d̪,7
h o0 tʃː a0,4
h o0 ɖ i0,4
h o0 ɭː a0,4
h o0 j d̪ u0,5
h o0 j d̪ a0,5
h oː0 d̪ a0,4
h oː0 d̪ e0,4
h oː0 d̪ r e0,5
h oː0 d̪ r u0,5
h oː0 d̪ r a0,5
h oː0 d̪ l u0,5
h oː0 ɡ u0,4
h oː0 ɡ t̪ aː0,5
h oː0 ɡ l i0,5
h oː0 ɡ oː0,4
h oː0 ɡ a0,4
h oː0 ɡ a0 n,5
h oː0 ɡ o0,4
h oː0 ɡ eː0,4
h oː0 ɡ e0,4
h oː0 ʈ e0 l,5
h oː0 ʈ e0,4
h oː0 ʈ a0,4
h oː0 ʈ a0 l,5
h oː0 j t̪ u0,5
h oː0 j t̪ aː0,5
h oː0 j i0,4
h oː0 m ʋ a0 r,6
h oː0 m ʋ a0 r k,7
h oː0 m a0,4
h oː0 m a0 n,5
h oː0 m oː0,4
h oː0 r e0,4
h oː0 r i0,4
h oː0 r i0 t̪ t̪,6
h oː0 t̪ u0,4
h oː0 t̪ e0,4
h oː0 t̪ aː0,4
h oː0 t̪ a0,4
h oː0 t̪ r a0,5
h oː0 t̪ r i0,5
h oː0 ʋ u0,4
h oː0 ɭ i0,4
h oː0 ɭ u0,4
h a0 t̪ː u0,4
h a0 t̪ː i0,4
h a0 t̪ː a0,4
h a0 t̪ː eː0,4
h a0 t̪ː aː0,4
h a0 ɳ a0,4
h a0 ɳ e0,4
h a0 ɳ ɖ u0,5
h a0 ɳ ɖ a0,5
h a0 ɳ ɖ a0 n,6
h a0 ɳ ɖ a0 r,6
h a0 ɳ ɖ a0 l,6
h a0 ɳ ɖ e0,5
h a0 ɳ ɖ i0,5
h a0 ɳ ɖ i0 t̪,6
h a0 ɳ ɖ j a0,6
h a0 ɳ ɖ r e0,6
h a0 ɳ ɖ r uː0,6
h a0 ɳ ɖ uː0,5
h a0 ɳ ɖ eː0,5
h a0 ɳ ɖ oː0,5
h a0 n i0,4
h a0 n i0 l,5
h a0 n i0 ɡ,5
h a0 n ɡ e0,5
h a0 n ɡ i0,5
h a0 n ɡ a0,5
h a0 n ɡ uː0,5
h a0 n ɡ iː0 ʃ,6
h a0 n ɡ eː0,5
h a0 n ɡ u0,5
h a0 n ɡ j a0,6
h a0 n ɡ aː0,5
h a0 n ɡ aː0 r,6
h a0 n ɡ ɖ i0,6
h a0 n ɡ l iː0 ʂ,7
h a0 n ɡ l a0,6
h a0 n ɡ r aː0 ʈ s,8
h a0 n ɡ o0 n d̪,7
h a0 n ɡ t̪ i0,6
h a0 n t̪ u0,5
h a0 n t̪ aː0,5
h a0 n t̪ uː0,5
h a0 n t̪ a0,5
h a0 n t̪ a0 r,6
h a0 n t̪ r a0,6
h a0 n t̪ r i0,6
h a0 n t̪ e0,5
h a0 n t̪ j a0,6
h a0 n t̪ j a0 n,7
h a0 n t̪ j a0 n t̪,8
h a0 n t̪ oː0 ʂ,6
h a0 n t̪ oː0,5
h a0 n t̪ oː0 ʃ,6
h a0 n t̪ i0,5
h a0 n t̪ l eː0,6
h a0 n t̪ eː0,5
h a0 n d̪ r e0,6
h a0 n d̪ r a0,6
h a0 n d̪ r u0,6
h a0 n d̪ r uː0,6
h a0 n d̪ r i0,6
h a0 n d̪ u0,5
h a0 n d̪ i0,5
h a0 n d̪ a0,5
h a0 n d̪ e0,5
h a0 n d̪ l u0,6
h a0 n d̪ eː0,5
h a0 n d̪ iː0 p,6
h a0 n d̪ j a0,6
h a0 n d̪ uː0,5
h a0 n d̪ aː0,5
h a0 n d̪ ʋ i0,6
h a0 n d̪ ʋ a0,6
h a0 n tʃ a0,5
h a0 n tʃ e0,5
h a0 n tʃ i0,5
h a0 n tʃ u0,5
h a0 t̪ r a0,5
h a0 t̪ r u0,5
h a0 t̪ r i0,5
h a0 t̪ r e0,5
h a0 t̪ j a0,5
h a0 t̪ j a0 n,6
h a0 t̪ j a0 n t̪,7
h a0 t̪ j e0,5
h a0 t̪ j aː0,5
h a0 t̪ ʋ a0,5
h a0 t̪ ʋ aː0 r,6
h a0 t̪ ʋ aː0 r ɖ,7
h a0 bː a0,4
h a0 bː a0 r,5
h a0 bː a0 l,5
h a0 bː i0 n ɡ,6
h a0 bː i0,4
h a0 kː i0,4
h a0 kː u0,4
h a0 ɳː u0,4
h a0 ɭː i0,4
h a0 ɭː a0,4
h a0 ɭ eː0,4
h a0 ɭ e0,4
h a0 ɭ i0,4
h a0 ɭ i0 n,5
h a0 ɭ u0,4
h a0 ʈʰ a0,4
h a0 ʈʰ aː0 t̪,5
h a0 l oː0,4
h a0 l aː0,4
h a0 l aː0 n,5
h a0 l aː0 l,5
h a0 l aː0 m,5
h a0 l aː0 t̪,5
h a0 l k a0 ʈ,6
h a0 l a0,4
h a0 l a0 r,5
h a0 l a0 n,5
h a0 l a0 k,5
h a0 tʃː i0,4
h a0 tʃː aː0,4
h a0 tʃː a0 n,5
h a0 tʃː a0,4
h a0 s i0,4
h a0 s i0 n ɡ,6
h a0 s i0 n,5
h a0 s i0 ɖ,5
h a0 s u0,4
h a0 s t̪ e0,5
h a0 s t̪ u0,5
h a0 s t̪ a0,5
h a0 s t̪ r a0,6
h a0 s t̪ i0,5
h a0 s a0,4
h a0 s a0 b,5
h a0 s a0 n t̪,6
h a0 s a0 n,5
h a0 lː u0,4
h a0 lː e0,4
h a0 lː i0,4
h a0 lː i0 ɡ,5
h a0 m p u0,5
h a0 m p i0,5
h a0 m p i0 n ɡ,7
h a0 m p a0,5
h a0 m p a0 t̪,6
h a0 m p a0 r,6
h a0 m p aː0,5
h a0 m p l eː0 ɳ ʈ,8
h a0 m iː0 d̪,5
h a0 m iː0 r,5
h a0 m iː0 n,5
h a0 r i0,4
h a0 r iː0,4
h a0 r iː0 ʃ,5
h a0 r iː0 pʰ,5
h a0 r iː0 d̪,5
h a0 r ʂ a0,5
h a0 r ʂ aː0,5
h a0 r a0,4
h a0 r a0 n,5
h a0 r a0 b,5
h a0 r a0 ɳ,5
h a0 r a0 t̪,5
h a0 r a0 d̪ d̪,6
h a0 r aː0,4
h a0 r aː0 k,5
h a0 r aː0 m,5
h a0 r aː0 dʒ,5
h a0 r aː0 n,5
h a0 r k a0,5
h a0 r k a0 s,6
h a0 r k a0 l,6
h a0 r k a0 ʃ,6
h a0 r k o0 ɳ ɖ,7
h a0 r k i0,5
h a0 ɡː a0,4
h a0 ʈ a0,4
h a0 ʈ a0 r,5
h a0 ʈ a0 n,5
h a0 ʋ aː0,4
h a0 ʋ aː0 r,5
h a0 ʋ aː0 r ɖ,6
h a0 ʋ aː0 j ɖ,6
h a0 ʋ aː0 l,5
h a0 ʋ e0,4
h a0 ʋ e0 l,5
h a0 ʈː i0,4
h a0 ʈː i0 n ɡ,6
h a0 d̪ i0,4
h a0 d̪ a0,4
h a0 d̪ a0 nː,5
h a0 d̪ a0 r,5
h a0 d̪ a0 ɡ,5
h a0 d̪ː u0,4
h a0 dʒ r a0 t̪,6
h a0 h a0,4
h a0 h a0 l,5
h a0 h a0 n,5
h a0 hː a0,4
h a0 ɡ e0,4
h a0 mː u0,4
h a0 p ɭ a0,5
h e0 ɳː u0,4
h e0 ɳː a0,4
h e0 ɳː eː0,4
h e0 ɳː uː0,4
h e0 ɳː oː0,4
h e0 dʒː e0,4
h e0 mː e0,4
h e0 ɳ ɖ t̪ i0,6
h e0 ɳ ɖ a0,5
h e0 ɳ ɖ a0 r,6
h e0 ɳ ɖ u0,5
h e0 ɳ ɖ oː0,5
h e0 ɳ ɖ e0,5
h e0 ɳ a0,4
h e0 ɳ e0,4
h e0 ɳ aː0,4
h e0 kː i0,4
h e0 n ɡ a0,5
h e0 n ɡ u0,5
h e0 n ɡ e0,5
h e0 n ɡ oː0,5
h e0 n r i0,5
h e0 tʃː eː0,4
h e0 tʃː i0,4
h e0 tʃː uː0,4
h e0 ɡ ɖ e0,5
h e0 t̪ː a0,4
h e0 t̪ː u0,4
h e0 s r u0,5
h e0 ɖ e0,4
h e0 ɖ s e0 ʈ,6
h e0 l m e0 ʈ,6
h e0 l oː0,4
h e0 r aː0 l ɖ,6
h e0 ɖː i0,4
h e0 ɖː i0 n ɡ,6
h e0 bː aː0 r,5
h e0 lː aː0,4
h e0 pː u0,4
h iː0 ɡ eː0,4
h iː0 ɡ uː0,4
h iː0 ɡ oː0,4
h iː0 r oː0,4
h iː0 r i0,4
h iː0 r o0,4
h iː0 r u0,4
h iː0 n ɡ e0,5
h iː0 n ɡ eː0,5
h iː0 n ɡ a0,5
h iː0 n a0,4
h iː0 n a0 r,5
h iː0 n a0 s,5
h u0 tʃː u0,4
h u0 tʃː i0,4
h u0 tʃː a0,4
h u0 ʈː u0,4
h u0 ʈː i0,4
h u0 ʈː aː0,4
h u0 l i0,4
h u0 lː u0,4
h u0 ɭ i0,4
h u0 ɭ u0,4
h u0 ɭ u0 n,5
h u0 ɭ a0,4
h u0 s i0,4
h u0 s eː0 n,5
h u0 bː u0,4
h u0 d̪ː e0,4
h u0 n dʒ a0,5
h u0 n dʒ i0,5
h u0 ɖ k i0,5
h u0 ɖ i0,4
h u0 ɖ ɡ i0,5
h u0 ʂ aː0,4
h u0 ʂ aː0 r,5
h u0 t̪ː a0,4
h u0 m b a0,5
h u0 m b a0 dʒʱ,6
h u0 m b i0,5
h u0 m b u0,5
h u0 ɳː u0,4
h i0 n d̪ u0,5
h i0 n d̪ a0,5
h i0 n d̪ i0,5
h i0 n d̪ uː0,5
h i0 n d̪ iː0,5
h i0 n d̪ eː0,5
h i0 n d̪ aː0 l,6
h i0 n d̪ e0,5
h i0 n d̪ r aː0,6
h i0 n d̪ r a0,6
h i0 n d̪ r e0,6
h i0 n s e0,5
h i0 n ɡ e0,5
h i0 n ɡ l i0 ʂ,7
h i0 n ɡ l i0 ʃ,7
h i0 n ɡ l iː0 ʂ,7
h i0 n ɡ l iː0 ʃ,7
h i0 n ɡ l iː0 s,7
h i0 n ɡ l e0 ɳ ɖ,8
h i0 n ɡ a0,5
h i0 n ɡ a0 l,6
h i0 n ɡ a0 m,6
h i0 n ɡ u0,5
h i0 n ɡ eː0,5
h i0 n ɡ uː0,5
h i0 n ɡ i0,5
h i0 ɖ i0,4
h i0 ɖ k a0 ɳ ɖ,7
h i0 ɳ ɖ i0,5
h i0 ɳ ɖ u0,5
h i0 ɳ ɖ oː0,5
h i0 ɳ ɖ oː0 s,6
h i0 ɳ ɖ a0,5
h i0 ʈː u0,4
h i0 ʈː a0,4
h i0 ʈː a0 r,5
h i0 t̪ a0,4
h i0 r i0,4
h i0 r eː0,4
h i0 l oː0,4
h i0 l oː0 n,5
h i0 m a0,4
h i0 ɡː i0,4
h i0 ɡː u0,4
h i0 ʈ l a0 r,6
h uː0 ʋ u0,4
h uː0 ʋ a0,4
h uː0 ʋ eː0,4
h uː0 ɖ i0,4
h uː0 t̪ u0,4
h j aː0 ɡ e0,5
h j aː0 ɡ a0,5
h j aː0 ɡ a0 s ʈ,7
h j aː0 ɡ a0 r,6
h j aː0 ɡ a0 r s,7
h j aː0 ɡ i0,5
h j aː0 ɡ i0 n ɡ,7
h j aː0 ɡ i0 n,6
h j aː0 ɡ u0,5
h j aː0 p i0,5
h j aː0 p i0 n ɡ,7
h j aː0 p t̪ a0,6
h j aː0 p t̪ i0,6
h j aː0 p ʈ a0 n,7
h j aː0 p ʈ aː0 p,7
h j aː0 n s a0 r,7
h j aː0 n s a0,6
h j aː0 n s a0 l,7
h j aː0 n s i0,6
h j aː0 n a0,5
h j aː0 n a0 l,6
h j aː0 n a0 n d̪,7
h j aː0 n a0 n,6
h j aː0 n a0 r,6
h j aː0 n oː0,5
h j aː0 n o0,5
h j aː0 n ɡ r e0 s,8
h j aː0 n ɡ l a0,7
h j aː0 n ɡ l aː0,7
h j aː0 n ɡ e0,6
h j aː0 n ɡ a0,6
h j aː0 n ɡ eː0,6
h j aː0 n ɡ ʋ eː0 dʒ,8
h j aː0 n k r iː0 ʈ,8
h j aː0 n k r iː0,7
h j aː0 n k u0,6
h j aː0 n k j uː0,7
h j aː0 n k s u0,7
h j aː0 n u0,5
h j aː0 k e0,5
h j aː0 k e0 ʈ,6
h j aː0 k oː0,5
h j aː0 k o0,5
h j aː0 k r oː0,6
h j aː0 k r e0,6
h j aː0 k r iː0 ʈ,7
h j aː0 k r iː0,6
h j aː0 k a0,5
h j aː0 k eː0,5
h j aː0 k eː0 dʒ,6
h j aː0 k eː0 ʃ,6
h j aː0 k s i0,6
h j aː0 k i0,5
h j aː0 k i0 n ɡ,7
h j aː0 k ʈ a0 r,7
h j aː0 k ʈ a0 r s,8
h j aː0 k ʈ r u0,7
h j aː0 k ʈ r eː0,7
h j aː0 k ʈ i0,6
h j aː0 k ʈ iː0 s,7
h j aː0 ɳ ʈ i0,6
h j aː0 ɳ ʈ u0,6
h j aː0 ɳ ʈ a0 n,7
h j aː0 ɳ ʈ iː0 n,7
h j aː0 ɳ ɖ i0,6
h j aː0 ɳ ɖ a0 r,7
h j aː0 ɳ ɖ a0 r ɖ,8
h j aː0 ɳ ɖ a0 r n,8
h j aː0 ɳ ɖ a0,6
h j aː0 ɳ ɖ p oː0 s ʈ,9
k a0 ɖ e0,4
k a0 ɖ eː0,4
k a0 ɖ l e0,5
k a0 ɖ m e0,5
k a0 ɖ m i0,5
k a0 ɖ i0,4
k a0 ɖ u0,4
k a0 ɖ ɡ a0,5
k a0 ɖ ɡ i0,5
k a0 t̪ʰ e0,4
k a0 t̪ʰ aː0,4
k a0 ɳː u0,4
k a0 ɳː a0,4
k a0 ɳː uː0,4
k a0 ɳː iː0 r,5
k a0 ʂ ʈ eː0,5
k a0 ʂ ʈ a0,5
k a0 ʂ ʈ u0,5
k a0 ʂ ʈ e0,5
k a0 ʂ ʈ uː0,5
k a0 ɳ ɖ u0,5
k a0 ɳ ɖ a0,5
k a0 ɳ ɖ a0 n,6
k a0 ɳ ɖ a0 r,6
k a0 ɳ ɖ a0 l,6
k a0 ɳ ɖ e0,5
k a0 ɳ ɖ i0,5
k a0 ɳ ɖ i0 t̪,6
k a0 ɳ ɖ j a0,6
k a0 ɳ ɖ r e0,6
k a0 ɳ ɖ r uː0,6
k a0 ɳ ɖ uː0,5
k a0 ɳ ɖ eː0,5
k a0 ɳ ɖ oː0,5
k a0 ɳ oː0,4
k a0 ɳ r iː0,5
k a0 ɳ r i0,5
k a0 ɳ e0,4
k a0 ɳ eː0,4
k a0 ɳ eː0 ʃ,5
k a0 ɳ o0,4
k a0 ɳ a0,4
k a0 ɳ ʈʰ a0,5
k a0 ɳ ʈʰ u0,5
k a0 ɳ ʈ e0,5
k a0 ɳ ʈ u0,5
k a0 ɳ ʈ r i0,6
k a0 ɳ ʈ r oː0 l,7
k a0 ɳ ʈ i0,5
k a0 ɳ ʈ dʒ a0 n,7
k a0 ɳ i0,4
k a0 ɳ l aː0,5
k a0 t̪ e0,4
k a0 t̪ i0,4
k a0 ʋ i0,4
k a0 ʋ a0,4
k a0 ʋ a0 r,5
k a0 ʋ a0 r ʈ,6
k a0 ʋ a0 n,5
k a0 pː u0,4
k a0 pː e0,4
k a0 ʈː i0,4
k a0 ʈː i0 n ɡ,6
k a0 ʈː e0,4
k a0 ʈː u0,4
k a0 ʈː aː0,4
k a0 ʈː a0,4
k a0 ʈː a0 r,5
k a0 r e0,4
k a0 r e0 ɳ ʈ,6
k a0 r i0,4
k a0 r m a0,5
k a0 r m a0 n,6
k a0 r m aː0,5
k a0 r a0,4
k a0 r a0 n,5
k a0 r a0 b,5
k a0 r a0 ɳ,5
k a0 r a0 t̪,5
k a0 r a0 d̪ d̪,6
k a0 r ɳ a0,5
k a0 r ɳ aː0,5
k a0 r u0,4
k a0 r u0 ɳ,5
k a0 r u0 k,5
k a0 r k a0,5
k a0 r k a0 s,6
k a0 r k a0 l,6
k a0 r k a0 ʃ,6
k a0 r k o0 ɳ ɖ,7
k a0 r k i0,5
k a0 r n a0 l,6
k a0 r tʃ e0,5
k a0 r tʃ u0,5
k a0 r tʃ aː0,5
k a0 r tʃ uː0,5
k a0 lː u0,4
k a0 lː a0,4
k a0 mː i0,4
k a0 mː e0 ɳ ʈ,6
k a0 d̪ː u0,4
k a0 d̪ː a0,4
k a0 l e0,4
k a0 l aː0,4
k a0 l aː0 n,5
k a0 l aː0 l,5
k a0 l aː0 m,5
k a0 l aː0 t̪,5
k a0 l a0,4
k a0 l a0 r,5
k a0 l a0 n,5
k a0 l a0 k,5
k a0 l tʃ a0 r,6
k a0 l i0,4
k a0 l p a0,5
k a0 ɭː a0,4
k a0 ɭː i0,4
k a0 ɭː u0,4
k a0 ɖː i0,4
k a0 s a0,4
k a0 s a0 b,5
k a0 s a0 n t̪,6
k a0 s a0 n,5
k a0 s i0,4
k a0 s i0 n ɡ,6
k a0 s i0 n,5
k a0 s i0 ɖ,5
k a0 h i0,4
k a0 h aː0,4
k a0 h aː0 n,5
k a0 tʃː i0,4
k a0 tʃː aː0,4
k a0 tʃː u0,4
k a0 ɭ e0,4
k a0 ɭ k a0 ɳ ɖ,7
k a0 n d̪ r e0,6
k a0 n d̪ r a0,6
k a0 n d̪ r u0,6
k a0 n d̪ r uː0,6
k a0 n d̪ r i0,6
k a0 n d̪ u0,5
k a0 n d̪ i0,5
k a0 n d̪ a0,5
k a0 n d̪ e0,5
k a0 n d̪ l u0,6
k a0 n d̪ eː0,5
k a0 n d̪ iː0 p,6
k a0 n d̪ j a0,6
k a0 n d̪ uː0,5
k a0 n d̪ aː0,5
k a0 n d̪ ʋ i0,6
k a0 n d̪ ʋ a0,6
k a0 n t̪ u0,5
k a0 n t̪ aː0,5
k a0 n t̪ uː0,5
k a0 n t̪ a0,5
k a0 n t̪ a0 r,6
k a0 n t̪ r a0,6
k a0 n t̪ r i0,6
k a0 n t̪ e0,5
k a0 n t̪ j a0,6
k a0 n t̪ j a0 n,7
k a0 n t̪ j a0 n t̪,8
k a0 n t̪ oː0 ʂ,6
k a0 n t̪ oː0,5
k a0 n t̪ oː0 ʃ,6
k a0 n t̪ i0,5
k a0 n t̪ l eː0,6
k a0 n t̪ eː0,5
k a0 n aː0,4
k a0 n ɡ e0,5
k a0 n ɡ i0,5
k a0 n ɡ a0,5
k a0 n ɡ uː0,5
k a0 n ɡ iː0 ʃ,6
k a0 n ɡ eː0,5
k a0 n ɡ u0,5
k a0 n ɡ j a0,6
k a0 n ɡ aː0,5
k a0 n ɡ aː0 r,6
k a0 n ɡ ɖ i0,6
k a0 n ɡ l iː0 ʂ,7
k a0 n ɡ l a0,6
k a0 n ɡ r aː0 ʈ s,8
k a0 n ɡ o0 n d̪,7
k a0 n ɡ t̪ i0,6
k a0 n j a0,5
k a0 n j e0,5
k a0 n s t̪ʰ e0,6
k a0 n s a0,5
k a0 n ʋ a0 r,6
k a0 n ʋ a0 r ʈ,7
k a0 n ʋ i0 n s,7
k a0 t̪ː u0,4
k a0 t̪ː i0,4
k a0 t̪ː e0,4
k a0 m p u0,5
k a0 m p i0,5
k a0 m p i0 n ɡ,7
k a0 m p a0,5
k a0 m p a0 t̪,6
k a0 m p a0 r,6
k a0 m p aː0,5
k a0 m p l eː0 ɳ ʈ,8
k a0 m e0,4
k a0 m e0 ɳ ʈ,6
k a0 m b a0 r,6
k a0 m b a0,5
k a0 m b i0,5
k a0 m b ɭ a0,6
k a0 m b e0,5
k a0 m i0 n ɡ,6
k a0 bː u0,4
k a0 ʈ u0,4
k a0 ʈ a0,4
k a0 ʈ a0 r,5
k a0 ʈ a0 n,5
k a0 ʈ i0,4
k a0 ʈ i0 n ɡ,6
k a0 ʈ k o0,5
k a0 ɡː a0,4
k a0 d̪ a0,4
k a0 d̪ a0 nː,5
k a0 d̪ a0 r,5
k a0 d̪ a0 ɡ,5
k a0 p uː0 r,5
k a0 pʰ aː0,4
k aː0 l a0,4
k aː0 l a0 n,5
k aː0 l a0 r,5
k aː0 l u0,4
k aː0 l eː0 dʒ,5
k aː0 l aː0,4
k aː0 l i0,4
k aː0 l i0 ʃ,5
k aː0 l i0 s,5
k aː0 l i0 ɡ,5
k aː0 l uː0,4
k aː0 pʰ i0,4
k aː0 pʰ i0 k,5
k aː0 pʰ i0 k s,6
k aː0 pʰ iː0 s,5
k aː0 pʰ iː0,4
k aː0 r u0,4
k aː0 r u0 kʰ,5
k aː0 r j a0,5
k aː0 r b e0 ʈ,6
k aː0 r b a0 l,6
k aː0 r ʈ i0,5
k aː0 r ʈ uː0 n,6
k aː0 r ʈ a0 r,6
k aː0 r ʈ a0 r s,7
k aː0 r ʈ u0,5
k aː0 r a0,4
k aː0 r a0 n,5
k aː0 r a0 r,5
k aː0 r n a0 r,6
k aː0 r n aː0 ɖ,6
k aː0 r n i0 n ɡ,7
k aː0 r ɖ a0 r,6
k aː0 r ɖ a0 r ɖ,7
k aː0 r ɖ a0 r n,7
k aː0 r ɖ a0 n,6
k aː0 r ɖ u0,5
k aː0 r ɡ a0,5
k aː0 r ɡ i0 l,6
k aː0 r ɡ e0 ʈ,6
k aː0 r l i0,5
k aː0 r l i0 k s,7
k aː0 r l e0 ʈ,6
k aː0 r l a0 r,6
k aː0 r eː0,4
k aː0 r p e0 ʈ,6
k aː0 r t̪ aː0,5
k aː0 r t̪ e0,5
k aː0 r t̪ i0,5
k aː0 r t̪ i0 k,6
k aː0 ɖ u0,4
k aː0 ɖ u0 d̪,5
k aː0 ɖ u0 k,5
k aː0 ɖ i0,4
k aː0 ɖ i0 ɡ,5
k aː0 ɖ a0,4
k aː0 ɖ a0 d̪ d̪,6
k aː0 ɖ a0 r,5
k aː0 ɖ a0 r ɖ,6
k aː0 ɖ a0 r n,6
k aː0 ɖ eː0,4
k aː0 ɖ t̪ aː0,5
k aː0 ɖ t̪ u0,5
k aː0 ɖ t̪ a0,5
k aː0 ɖ t̪ i0,5
k aː0 d̪ u0,4
k aː0 d̪ a0,4
k aː0 d̪ a0 m,5
k aː0 d̪ a0 r,5
k aː0 d̪ e0,4
k aː0 d̪ uː0,4
k aː0 j i0,4
k aː0 j i0 ɳ ʈ,6
k aː0 j i0 ɡ,5
k aː0 j i0 n ɡ,6
k aː0 j i0 n,5
k aː0 j i0 l,5
k aː0 j i0 t̪,5
k aː0 j t̪ u0,5
k aː0 j t̪ aː0,5
k aː0 j t̪ a0,5
k aː0 j d̪ a0,5
k aː0 j d̪ e0,5
